producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,estT_prod,estT_cons
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-beegfs,6,298.40908258890823,18.36111297603876,280.04796961286945
individuals,1,individuals-stage_out,1.5,beegfs,60,beegfs-ssd,7,300.5060872481694,170.93783022213117,129.56825702603825
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-beegfs,3,314.9327915034398,15.834521761208178,299.0982697422316
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-beegfs,4,314.9327915034398,15.834521761208178,299.0982697422316
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-beegfs,3,317.4593827182704,18.36111297603876,299.0982697422316
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-beegfs,4,317.4593827182704,18.36111297603876,299.0982697422316
individuals,1,individuals-stage_out,1.5,beegfs,60,beegfs-tmpfs,7,320.0936969973234,170.93783022213117,149.15586677519224
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-beegfs,6,321.26143292049653,41.213463307627066,280.04796961286945
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-beegfs,3,340.3117330498587,41.213463307627066,299.0982697422316
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-beegfs,4,340.3117330498587,41.213463307627066,299.0982697422316
individuals,1,individuals-stage_out,1.5,beegfs,30,beegfs-ssd,6,361.11178710721293,131.5569477,229.55483936108993
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-beegfs,30,368.89156834905395,0.014950977621360845,368.8766173714326
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-beegfs,30,368.9000533189598,0.023435947527214503,368.8766173714326
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-beegfs,30,368.9476331596455,0.071015788,368.8766173714326
individuals,1,individuals-stage_out,1.5,beegfs,30,beegfs-ssd,3,373.5503589398737,131.5569477,241.9934111937507
individuals,1,individuals-stage_out,1.5,beegfs,30,beegfs-ssd,4,373.5503589398737,131.5569477,241.9934111937507
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-beegfs,14,389.74871297383993,14.528247796583585,375.22046517725636
individuals,1,individuals-stage_out,1.5,beegfs,30,beegfs-tmpfs,30,390.4855257830458,0.008633539,390.47689224365826
individuals,1,individuals-stage_out,1.5,beegfs,60,beegfs-tmpfs,30,390.49036979885943,0.013477555201188046,390.47689224365826
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-tmpfs,30,390.51555401075046,0.038661767092190144,390.47689224365826
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-beegfs,14,392.1240736989718,16.903608521715448,375.22046517725636
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-beegfs,15,393.98405559963453,14.528247796583585,379.45580780305096
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-beegfs,15,396.3594163247664,16.903608521715448,379.45580780305096
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-beegfs,30,397.13862543391707,0.000547169,397.1380782648526
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-beegfs,30,397.1388686017546,0.000790337,397.1380782648526
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-beegfs,30,397.13997167674944,0.001893412,397.1380782648526
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-beegfs,16,398.3161036,14.528247796583585,383.78785580093444
individuals,1,individuals-stage_out,1.5,beegfs,60,beegfs-ssd,6,400.4926695832211,170.93783022213117,229.55483936108993
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-beegfs,16,400.6914643226499,16.903608521715448,383.78785580093444
individuals,1,individuals-stage_out,1.5,beegfs,30,beegfs-tmpfs,6,405.2426582377335,131.5569477,273.6857104916105
individuals,1,individuals-stage_out,1.5,beegfs,60,beegfs-ssd,3,412.93124141588186,170.93783022213117,241.9934111937507
individuals,1,individuals-stage_out,1.5,beegfs,60,beegfs-ssd,4,412.93124141588186,170.93783022213117,241.9934111937507
individuals,1,individuals-stage_out,1.5,beegfs,60,beegfs-tmpfs,6,444.6235407137417,170.93783022213117,273.6857104916105
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-ssd,30,452.07296944810975,0.014950977621360845,452.0580184704884
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-ssd,30,452.0814544180156,0.023435947527214503,452.0580184704884
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-ssd,30,452.12903425870127,0.071015788,452.0580184704884
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-tmpfs,30,458.06647993577144,0.000547169,458.06593276670696
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-tmpfs,30,458.0667231,0.000790337,458.06593276670696
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-tmpfs,30,458.0678261786038,0.001893412,458.06593276670696
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-tmpfs,16,458.37730789070076,15.834521761208178,442.5427861294926
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-tmpfs,15,459.00273041651485,15.834521761208178,443.16820865530667
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-tmpfs,14,459.6299231978924,15.834521761208178,443.79540143668424
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-tmpfs,16,460.90389910553137,18.36111297603876,442.5427861294926
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-ssd,14,461.2777507367893,14.528247796583585,446.74950294020573
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-tmpfs,15,461.52932163134545,18.36111297603876,443.16820865530667
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-ssd,15,461.56412051044174,14.528247796583585,447.03587271385817
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-ssd,16,461.85085764991305,14.528247796583585,447.3226098533295
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-tmpfs,14,462.1565144,18.36111297603876,443.79540143668424
individuals,1,individuals-stage_out,1.5,beegfs,30,beegfs-tmpfs,3,463.16740433073437,131.5569477,331.61045658461137
individuals,1,individuals-stage_out,1.5,beegfs,30,beegfs-tmpfs,4,463.16740433073437,131.5569477,331.61045658461137
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-ssd,14,463.6531114619212,16.903608521715448,446.74950294020573
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-ssd,15,463.9394812355736,16.903608521715448,447.03587271385817
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-ssd,16,464.22621837504494,16.903608521715448,447.3226098533295
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-beegfs,14,476.65667511073013,101.43620993347376,375.22046517725636
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-beegfs,15,480.89201773652474,101.43620993347376,379.45580780305096
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-tmpfs,16,483.75624943711966,41.213463307627066,442.5427861294926
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-tmpfs,15,484.38167196293375,41.213463307627066,443.16820865530667
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-tmpfs,14,485.0088647443113,41.213463307627066,443.79540143668424
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-beegfs,16,485.2240657344082,101.43620993347376,383.78785580093444
individuals,1,individuals-stage_out,1.5,beegfs,60,beegfs-tmpfs,3,502.54828680674257,170.93783022213117,331.61045658461137
individuals,1,individuals-stage_out,1.5,beegfs,60,beegfs-tmpfs,4,502.54828680674257,170.93783022213117,331.61045658461137
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-ssd,14,548.1857128736794,101.43620993347376,446.74950294020573
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-ssd,15,548.4720826,101.43620993347376,447.03587271385817
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-ssd,16,548.7588197868032,101.43620993347376,447.3226098533295
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-beegfs,16,557.0048698094888,15.834521761208178,541.1703480482806
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-beegfs,16,559.5314610243194,18.36111297603876,541.1703480482806
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-beegfs,15,565.9910953997011,15.834521761208178,550.1565736384929
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-beegfs,15,568.5176866145316,18.36111297603876,550.1565736384929
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-beegfs,14,575.2807958,15.834521761208178,559.4462740861858
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-beegfs,14,577.8073870622245,18.36111297603876,559.4462740861858
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-beegfs,16,582.3838113559077,41.213463307627066,541.1703480482806
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-beegfs,15,591.3700369,41.213463307627066,550.1565736384929
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-beegfs,14,600.6597373938129,41.213463307627066,559.4462740861858
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-beegfs,12,629.6347185897429,0.014950977621360845,629.6197676121216
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-beegfs,12,629.6432035596488,0.023435947527214503,629.6197676121216
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-beegfs,12,629.6907834003345,0.071015788,629.6197676121216
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-beegfs,7,647.7058162911978,14.528247796583585,633.1775684946142
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-beegfs,7,650.0811770163297,16.903608521715448,633.1775684946142
individuals,1,individuals-stage_out,1.5,beegfs,30,beegfs-tmpfs,16,691.7926230736795,131.5569477,560.2356753275565
individuals,1,individuals-stage_out,1.5,beegfs,30,beegfs-tmpfs,15,710.5038664516493,131.5569477,578.9469187055263
individuals,1,individuals-stage_out,1.5,beegfs,30,beegfs-tmpfs,14,730.5081655371488,131.5569477,598.9512177910258
individuals,1,individuals-stage_out,1.5,beegfs,60,beegfs-tmpfs,16,731.1735055496877,170.93783022213117,560.2356753275565
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-beegfs,7,734.6137784280879,101.43620993347376,633.1775684946142
individuals,1,individuals-stage_out,1.5,beegfs,60,beegfs-tmpfs,15,749.8847489276575,170.93783022213117,578.9469187055263
individuals,1,individuals-stage_out,1.5,beegfs,60,beegfs-tmpfs,14,769.889048,170.93783022213117,598.9512177910258
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-ssd,12,1089.804943549877,0.014950977621360845,1089.7899925722556
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-ssd,12,1089.8134285197827,0.023435947527214503,1089.7899925722556
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-ssd,12,1089.8610083604685,0.071015788,1089.7899925722556
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-tmpfs,12,1096.370858060315,0.000547169,1096.3703108912505
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-tmpfs,12,1096.3711012281524,0.000790337,1096.3703108912505
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-tmpfs,12,1096.3722043031473,0.001893412,1096.3703108912505
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-ssd,7,1102.6593873795969,14.528247796583585,1088.1311395830132
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-ssd,7,1105.0347481047286,16.903608521715448,1088.1311395830132
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-tmpfs,7,1110.9286646036107,15.834521761208178,1095.0941428424026
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-tmpfs,7,1113.4552558184414,18.36111297603876,1095.0941428424026
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-tmpfs,7,1136.3076061500296,41.213463307627066,1095.0941428424026
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-ssd,7,1189.567349516487,101.43620993347376,1088.1311395830132
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,1,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,2,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,5,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,9,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,10,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,11,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,23,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,25,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,27,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,28,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,29,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,30,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,31,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,32,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,34,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,60,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs,150,1416.964875293468,1416.964875293468,0
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-ssd,16,1472.7480505545998,1416.964875293468,55.783175261131774
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-ssd,15,1473.4388927952234,1416.964875293468,56.47401750175549
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-ssd,14,1474.1470609676153,1416.964875293468,57.18218567414732
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-beegfs,6,1521.9985130502646,14.528247796583585,1507.470265253681
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-beegfs,6,1524.3738737753963,16.903608521715448,1507.470265253681
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-beegfs,3,1537.8152776842837,14.528247796583585,1523.28703
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-beegfs,4,1537.8152776842837,14.528247796583585,1523.28703
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-beegfs,3,1540.1906384094154,16.903608521715448,1523.28703
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-beegfs,4,1540.1906384094154,16.903608521715448,1523.28703
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-ssd,7,1546.5331323195062,1416.964875293468,129.56825702603825
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-tmpfs,7,1566.120742,1416.964875293468,149.15586677519224
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-beegfs,6,1608.9064751871547,101.43620993347376,1507.470265253681
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-beegfs,3,1624.7232398211738,101.43620993347376,1523.28703
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-beegfs,4,1624.7232398211738,101.43620993347376,1523.28703
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-ssd,6,1646.519714654558,1416.964875293468,229.55483936108993
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-ssd,3,1658.9582864872186,1416.964875293468,241.9934111937507
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-ssd,4,1658.9582864872186,1416.964875293468,241.9934111937507
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-tmpfs,6,1690.6505857850784,1416.964875293468,273.6857104916105
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-tmpfs,3,1748.5753318780794,1416.964875293468,331.61045658461137
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-tmpfs,4,1748.5753318780794,1416.964875293468,331.61045658461137
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-tmpfs,16,1977.2005506210244,1416.964875293468,560.2356753275565
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-tmpfs,15,1995.9117939989942,1416.964875293468,578.9469187055263
individuals,1,individuals-stage_out,1.5,beegfs,150,beegfs-tmpfs,14,2015.9160930844937,1416.964875293468,598.9512177910258
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-ssd,3,2185.668806463884,14.528247796583585,2171.1405586673004
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-ssd,4,2185.768047493343,14.528247796583585,2171.2397996967597
individuals,1,individuals-stage_out,1.5,ssd,30,ssd-ssd,6,2186.619057190165,14.528247796583585,2172.090809393582
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-ssd,3,2188.0441671890158,16.903608521715448,2171.1405586673004
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-ssd,4,2188.143408218475,16.903608521715448,2171.2397996967597
individuals,1,individuals-stage_out,1.5,ssd,60,ssd-ssd,6,2188.994417915297,16.903608521715448,2172.090809393582
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-tmpfs,3,2191.563135725962,15.834521761208178,2175.728613964754
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-tmpfs,4,2191.563135725962,15.834521761208178,2175.728613964754
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-tmpfs,3,2194.089726940793,18.36111297603876,2175.728613964754
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-tmpfs,4,2194.089726940793,18.36111297603876,2175.728613964754
individuals,1,individuals-stage_out,1.5,tmpfs,30,tmpfs-tmpfs,6,2194.462054364495,15.834521761208178,2178.627532603287
individuals,1,individuals-stage_out,1.5,tmpfs,60,tmpfs-tmpfs,6,2196.9886455793257,18.36111297603876,2178.627532603287
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-tmpfs,3,2216.942077272381,41.213463307627066,2175.728613964754
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-tmpfs,4,2216.942077272381,41.213463307627066,2175.728613964754
individuals,1,individuals-stage_out,1.5,tmpfs,150,tmpfs-tmpfs,6,2219.840995910914,41.213463307627066,2178.627532603287
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-ssd,3,2272.5767686007744,101.43620993347376,2171.1405586673004
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-ssd,4,2272.6760096302337,101.43620993347376,2171.2397996967597
individuals,1,individuals-stage_out,1.5,ssd,150,ssd-ssd,6,2273.5270193270558,101.43620993347376,2172.090809393582
individuals,1,individuals_merge,2,ssd,30,ssd,1,0.069491318,0.014950977621360845,0.054540340603512594
individuals,1,individuals_merge,2,ssd,60,ssd,1,0.077976288,0.023435947527214503,0.054540340603512594
individuals,1,individuals_merge,2,tmpfs,30,tmpfs,1,0.081920542,0.000547169,0.081373373
individuals,1,individuals_merge,2,tmpfs,60,tmpfs,1,0.08216371,0.000790337,0.081373373
individuals,1,individuals_merge,2,tmpfs,150,tmpfs,1,0.083266785,0.001893412,0.081373373
individuals,1,individuals_merge,2,tmpfs,30,tmpfs,2,0.090754931,0.000547169,0.090207762
individuals,1,individuals_merge,2,tmpfs,60,tmpfs,2,0.090998099,0.000790337,0.090207762
individuals,1,individuals_merge,2,tmpfs,150,tmpfs,2,0.092101174,0.001893412,0.090207762
individuals,1,individuals_merge,2,tmpfs,30,tmpfs,5,0.094891755,0.000547169,0.094344585
individuals,1,individuals_merge,2,tmpfs,60,tmpfs,5,0.095134922,0.000790337,0.094344585
individuals,1,individuals_merge,2,tmpfs,150,tmpfs,5,0.096237997,0.001893412,0.094344585
individuals,1,individuals_merge,2,ssd,30,ssd,2,0.10426361812272471,0.014950977621360845,0.089312641
individuals,1,individuals_merge,2,ssd,60,ssd,2,0.11274858802857837,0.023435947527214503,0.089312641
individuals,1,individuals_merge,2,ssd,150,ssd,1,0.12555612881641803,0.071015788,0.054540340603512594
individuals,1,individuals_merge,2,ssd,30,ssd,5,0.13566276831512292,0.014950977621360845,0.12071179069376206
individuals,1,individuals_merge,2,ssd,60,ssd,5,0.14414773822097657,0.023435947527214503,0.12071179069376206
individuals,1,individuals_merge,2,ssd,150,ssd,2,0.1603284287142693,0.071015788,0.089312641
individuals,1,individuals_merge,2,ssd,150,ssd,5,0.1917275789066675,0.071015788,0.12071179069376206
individuals,1,individuals_merge,2,beegfs,30,beegfs,1,0.2198289488086472,0.008633539,0.21119540942115242
individuals,1,individuals_merge,2,beegfs,60,beegfs,1,0.22467296462234046,0.013477555201188046,0.21119540942115242
individuals,1,individuals_merge,2,beegfs,150,beegfs,1,0.24985717651334255,0.038661767092190144,0.21119540942115242
individuals,1,individuals_merge,2,beegfs,30,beegfs,2,0.3884867912253223,0.008633539,0.37985325183782753
individuals,1,individuals_merge,2,beegfs,60,beegfs,2,0.3933308070390156,0.013477555201188046,0.37985325183782753
individuals,1,individuals_merge,2,beegfs,150,beegfs,2,0.4185150189300177,0.038661767092190144,0.37985325183782753
individuals,1,individuals_merge,2,beegfs,30,beegfs,5,0.49269502360481565,0.008633539,0.48406148421732087
individuals,1,individuals_merge,2,beegfs,60,beegfs,5,0.4975390394185089,0.013477555201188046,0.48406148421732087
individuals,1,individuals_merge,2,beegfs,150,beegfs,5,0.522723251,0.038661767092190144,0.48406148421732087
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,1,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,2,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,5,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,9,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,10,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,11,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,23,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,25,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,27,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,28,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,29,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,30,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,31,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,32,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,34,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,60,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,150,ssd,1,0.054540340603512594,0,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,beegfs-ssd,30,ssd,1,0.072715374,0.018175033312070186,0.054540340603512594
stage_in-individuals_merge,1.5,individuals_merge,2,beegfs-ssd,5,ssd,1,0.077710777,0.025114288407513886,0.052596488135353614
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,1,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,2,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,5,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,9,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,10,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,11,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,23,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,25,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,27,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,28,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,29,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,30,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,31,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,32,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,34,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,60,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,150,tmpfs,1,0.081373373,0,0.081373373
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,1,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,2,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,5,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,9,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,10,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,11,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,23,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,25,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,27,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,28,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,29,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,30,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,31,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,32,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,34,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,60,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,ssd,150,ssd,2,0.089312641,0,0.089312641
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,1,tmpfs,2,0.090207762,0,0.090207762
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,2,tmpfs,2,0.090207762,0,0.090207762
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,5,tmpfs,2,0.090207762,0,0.090207762
stage_in-individuals_merge,1.5,individuals_merge,2,tmpfs,9,tmpfs,2,0.090207762,0,0.090207762
